279018n 27.6385m
279022n 6.95657m
279028n 0.469586m
279032n 0.0100625m
279085n 0m
279585n 0m
280002n 0.207898m
280008n 2.96758m
280012n 11.7764m
280018n 11.9743m
280022n 3.04135m
280028n 0.204545m
280032n 0.00335319m
280085n 0m
280502n 0.415565m
280508n 5.6671m
280512n 22.3031m
280518n 22.464m
280522n 5.73412m
280528n 0.365295m
280532n 0.00335133m
280585n 0m
281002n 0.515666m
281008n 8.475m
281012n 34.3588m
281018n 34.2583m
281022n 8.93374m
281028n 0.502272m
281032n 0.0100454m
281085n 0m
281502n 0.0535704m
281508n 1.0011m
281512n 3.90729m
281518n 3.95752m
281522n 1.02788m
281528n 0.0904001m
281532n 0.00334815m
281585n 0m
282002n 0.762481m
282008n 11.8853m
282012n 47.6417m
282018n 47.3407m
282022n 12.0258m
282028n 0.715662m
282032n 0.0100326m
282085n 0m
282502n 0.594707m
282508n 9.63559m
282512n 38.1181m
282518n 38.3753m
282522n 9.60218m
282528n 0.544591m
282532n 0.0100232m
282585n 0m
283002n 0.840793m
283008n 13.9398m
283012n 55.6191m
283018n 55.2488m
283022n 13.4994m
283028n 0.954233m
283032n 0.0233554m
283085n 0m
283502n 0.693242m
283508n 10.5719m
283512n 42.9744m
283518n 44.1809m
283522n 10.8519m
283528n 0.693242m
283532n 0.00666579m
283585n 0m
284002n 0.0499886m
284008n 1.00977m
284012n 4.05241m
284018n 3.86911m
284022n 0.953115m
284028n 0.0633188m
284085n 0m
284502n 0.0966257m
284508n 2.00248m
284512n 7.81335m
284518n 7.91331m
284522n 2.02581m
284528n 0.136609m
284532n 0.00333192m
284585n 0m
285002n 4.68386m
285008n 73.5823m
285012n 292.698m
285018n 291.074m
285022n 74.0917m
285028n 4.68386m
285032n 0.0628484m
285085n 0m
285502n 0.0264616m
285508n 0.327463m
285512n 1.31977m
285518n 1.31977m
285522n 0.291078m
285528n 0.0231539m
285585n 0m
286002n 0.181883m
286008n 2.36447m
286012n 9.08421m
286018n 9.19665m
286022n 2.15614m
286028n 0.162041m
286032n 0.00330696m
286085n 0m
286502n 0.178524m
286508n 3.13739m
286512n 11.7264m
286518n 11.5743m
286522n 2.98862m
286528n 0.142158m
286532n 0.003306m
286585n 0m
287002n 0.0694214m
287008n 0.667768m
287012n 2.4595m
287018n 2.70744m
287022n 0.651239m
287028n 0.0528925m
287085n 0m
287502n 0.0264446m
287508n 0.654503m
287512n 2.66429m
287518n 2.6114m
287522n 0.604919m
287528n 0.046278m
287585n 0m
288002n 0.125579m
288008n 2.64377m
288012n 10.4066m
288018n 10.4859m
288022n 2.62394m
288028n 0.152017m
288085n 0m
288502n 0.198225m
288508n 3.13857m
288512n 11.659m
288518n 11.6788m
288522n 2.84453m
288528n 0.208137m
288585n 0m
289002n 0.208056m
289008n 3.94976m
289012n 15.5877m
289018n 15.7958m
289022n 3.8639m
289028n 0.217964m
289032n 0.00330248m
289085n 0m
289585n 0m
290002n 0.0429294m
290008n 0.683569m
290012n 2.48661m
290018n 2.72767m
290022n 0.62743m
290028n 0.0330227m
290085n 0m
290502n 0.593852m
290508n 9.79526m
290512n 37.8119m
290518n 37.515m
290522n 9.39936m
290528n 0.554262m
290532n 0.00329918m
290585n 0m
291002n 0.102261m
291008n 1.3195m
291012n 5.27801m
291018n 5.12627m
291022n 1.28651m
291028n 0.0824689m
291085n 0m
291502n 0.365938m
291508n 6.40556m
291512n 24.5805m
291518n 24.6101m
291522n 6.20776m
291528n 0.458246m
291532n 0.00329674m
291585n 0m
292002n 0.0922967m
292008n 1.20975m
292012n 5.30047m
292018n 5.24773m
292022n 1.26578m
292028n 0.0692226m
292085n 0m
292502n 0.102173m
292508n 1.39416m
292512n 5.0493m
292518n 5.2075m
292522n 1.31836m
292528n 0.108764m
292532n 0.00329589m
292585n 0m
293002n 0.378832m
293008n 5.21471m
293012n 21.2344m
293018n 20.5393m
293022n 5.05329m
293028n 0.280006m
293032n 0.00329419m
293085n 0m
293502n 0.194314m
293508n 2.33176m
293512n 9.21837m
293518n 8.83962m
293522n 2.31859m
293528n 0.151499m
293585n 0m
294002n 0.0197601m
294008n 0.349095m
294012n 1.15267m
294018n 1.41284m
294022n 0.342508m
294028n 0.0164667m
294085n 0m
294502n 0.0856132m
294508n 1.73531m
294512n 6.34855m
294518n 6.60868m
294522n 1.58055m
294528n 0.102077m
294585n 0m
295085n 0m
295502n 0.555985m
295508n 9.15237m
295512n 36.297m
295518n 36.5108m
295522n 8.96814m
295528n 0.625072m
295532n 0.00328985m
295585n 0m
296002n 0.30253m
296008n 4.62017m
296012n 18.0893m
296018n 18.1781m
296022n 4.58399m
296028n 0.259782m
296085n 0m
296502n 0.433759m
296508n 7.02229m
296512n 28.5887m
296518n 28.6412m
296522n 7.16031m
296528n 0.433759m
296532n 0.00985816m
296585n 0m
297002n 0.200385m
297008n 3.23901m
297012n 13.0447m
297018n 13.1137m
297022n 3.05505m
297028n 0.193815m
297085n 0m
297502n 3.58456m
297508n 54.412m
297512n 214.204m
297518n 213.221m
297522n 53.6442m
297528n 3.2872m
297532n 0.032676m
297585n 0m
298002n 0.408176m
298008n 6.86716m
298012n 27.0245m
298018n 27.1715m
298022n 6.71042m
298028n 0.378788m
298085n 0m
298502n 0.0522416m
298508n 1.00565m
298512n 3.96383m
298518n 3.80057m
298522n 0.891372m
298528n 0.0816274m
298585n 0m
299002n 0.0750877m
299008n 1.3777m
299012n 4.98843m
299018n 5.30184m
299022n 1.22426m
299028n 0.0881464m
299032n 0.00326468m
299085n 0m
299502n 0.606612m
299508n 10.5211m
299512n 41.5953m
299518n 40.5549m
299522n 10.4461m
299528n 0.635964m
299532n 0.00326135m
299585n 0m
300002n 0.293391m
300008n 4.48236m
300012n 18.0403m
300018n 18.0566m
300022n 4.4628m
300028n 0.299911m
300032n 0.0032599m
300085n 0m
300502n 0.169461m
300508n 3.30123m
300512n 12.8562m
300518n 12.8367m
300522n 3.23931m
300528n 0.179237m
300532n 0.00651773m
300585n 0m
301002n 0.114042m
301008n 1.63895m
301012n 6.51995m
301018n 6.27883m
301022n 1.63895m
301028n 0.101009m
301085n 0m
301502n 0.0684165m
301508n 1.20869m
301512n 5.15405m
301518n 5.24527m
301522n 1.28688m
301528n 0.0684165m
301585n 0m
302002n 0.0716654m
302008n 1.25089m
302012n 5.199m
302018n 5.08172m
302022n 1.34861m
302028n 0.0781804m
302085n 0m
302502n 0.179101m
302508n 3.54294m
302512n 13.8787m
302518n 14.2825m
302522n 3.64388m
302528n 0.283305m
302532n 0.00651275m
302585n 0m
303002n 0.139997m
303008n 2.00229m
303012n 7.42638m
303018n 7.88544m
303022n 1.99903m
303028n 0.0813939m
303085n 0m
303502n 0.104168m
303508n 1.62762m
303512n 6.40956m
303518n 6.50071m
303522n 1.54949m
303528n 0.0813809m
303585n 0m
304002n 0.0748609m
304008n 1.30193m
304012n 5.18819m
304018n 5.10031m
304022n 1.29216m
304028n 0.0585868m
304085n 0m
304502n 0.0683426m
304508n 1.30502m
304512n 5.03132m
304518n 5.21031m
304522n 1.31153m
304528n 0.0878691m
304585n 0m
305002n 0.0878523m
305008n 1.86768m
305012n 7.97504m
305018n 7.52276m
305022n 1.94577m
305028n 0.12039m
305085n 0m
305502n 0.0292832m
305508n 0.296085m
305512n 1.28846m
305518n 1.28521m
305522n 0.338383m
305528n 0.0162684m
305585n 0m
306002n 0.380452m
306008n 6.21079m
306012n 24.3749m
306018n 24.4399m
306022n 5.97016m
306028n 0.399962m
306032n 0.00650345m
306085n 0m
306502n 0.273023m
306508n 4.56664m
306512n 17.714m
306518n 18.1626m
306522n 4.49188m
306528n 0.286024m
306532n 0.00325028m
306585n 0m
307002n 0.0649973m
307008n 1.2122m
307012n 5.24528m
307018n 5.13154m
307022n 1.27395m
307028n 0.071497m
307085n 0m
307502n 0.162452m
307508n 2.53425m
307512n 10.2475m
307518n 10.3612m
307522n 2.544m
307528n 0.142958m
307585n 0m
308002n 0.0584772m
308008n 0.945381m
308012n 3.84975m
308018n 3.8335m
308022n 1.00061m
308028n 0.0584772m
308085n 0m
308502n 0.266278m
308508n 4.49425m
308512n 17.8731m
308518n 17.8861m
308522n 4.65337m
308528n 0.272772m
308532n 0.00324729m
308538n 0.00324729m
308585n 0m
309085n 0m
309502n 0.0129887m
309508n 0.353943m
309512n 1.29563m
309518n 1.26316m
309522n 0.301988m
309528n 0.0194831m
309585n 0m
310002n 0.0227296m
310008n 0.327956m
310012n 1.32481m
310018n 1.24363m
310022n 0.31172m
310028n 0.0162354m
310085n 0m
310502n 0.0551934m
310508n 1.27919m
310512n 5.16221m
310518n 5.10702m
310522n 1.28568m
310528n 0.0941535m
310585n 0m
311002n 0.146077m
311008n 1.63282m
311012n 6.52802m
311018n 6.17419m
311022n 1.62957m
311028n 0.113616m
311032n 0.00324616m
311085n 0m
311585n 0m
312002n 0.236887m
312008n 3.6182m
312012n 13.999m
312018n 14.1775m
312022n 3.44946m
312028n 0.210927m
312085n 0m
312502n 0.14598m
312508n 3.18561m
312512n 12.7165m
312518n 12.9955m
312522n 3.1629m
312528n 0.22708m
312532n 0.003244m
312585n 0m
313002n 0.0648738m
313008n 0.921208m
313012n 3.80809m
313018n 3.85026m
313022n 1.03474m
313028n 0.051899m
313085n 0m
313502n 0.288551m
313508n 4.70112m
313512n 19.0444m
313518n 19.3167m
313522n 4.9767m
313528n 0.30152m
313585n 0m
314002n 0.184756m
314008n 2.61251m
314012n 10.0611m
314018n 10.2912m
314022n 2.57686m
314028n 0.200962m
314032n 0.00324133m
314085n 0m
314502n 0.165271m
314508n 2.27815m
314512n 8.9927m
314518n 8.77234m
314522n 2.33324m
314528n 0.142587m
314585n 0m
315002n 0.0226836m
315008n 0.333772m
315012n 1.32861m
315018n 1.23139m
315022n 0.298127m
315028n 0.0259241m
315085n 0m
315502n 0.139307m
315508n 2.64683m
315512n 10.3022m
315518n 10.1759m
315522n 2.53344m
315528n 0.113389m
315532n 0.00647938m
315585n 0m
316002n 0.223461m
316008n 3.5689m
316012n 14.1104m
316018n 14.01m
316022n 3.49117m
316028n 0.216984m
316032n 0.00323856m
316085n 0m
316502n 0.103621m
316508n 1.28231m
316512n 5.20047m
316518n 5.06447m
316522n 1.21755m
316528n 0.0841919m
316585n 0m
317002n 0.0712303m
317008n 1.26272m
317012n 5.17067m
317018n 5.03469m
317022n 1.3469m
317028n 0.0647548m
317085n 0m
317502n 1.86616m
317508n 28.3605m
317512n 112.806m
317518n 113.755m
317522n 28.8125m
317528n 1.68859m
317532n 0.0290579m
317585n 0m
318002n 0.00645711m
318008n 0.355141m
318012n 1.24622m
318018n 1.29142m
318022n 0.316398m
318028n 0.0129142m
318085n 0m
318502n 0.229141m
318508n 3.81794m
318512n 15.2298m
318518n 15.2233m
318522n 3.99544m
318528n 0.225913m
318532n 0.00322733m
318585n 0m
319002n 2.7766m
319008n 43.4294m
319012n 170.607m
319018n 170.845m
319022n 43.5773m
319028n 2.53558m
319032n 0.0385639m
319085n 0m
319502n 0.147791m
319508n 2.50924m
319512n 10.0337m
319518n 10.4064m
319522n 2.46426m
319528n 0.141366m
319585n 0m
320002n 0.0931611m
320008n 1.33959m
320012n 5.14635m
320018n 4.93754m
320022n 1.22716m
320028n 0.102798m
320032n 0.00321245m
320085n 0m
320502n 0.160567m
320508n 3.31732m
320512n 14.1588m
320518n 13.8666m
320522n 3.61597m
320528n 0.202315m
320532n 0.00321134m
320585n 0m
321002n 0.0770626m
321008n 1.2908m
321012n 5.07971m
321018n 5.03155m
321022n 1.26832m
321028n 0.0866954m
321032n 0.00642188m
321085n 0m
321502n 0.192596m
321508n 3.41537m
321512n 12.4738m
321518n 12.7659m
321522n 3.09438m
321528n 0.154077m
321585n 0m
322002n 0.0449349m
322008n 1.02066m
322012n 3.93822m
322018n 3.70071m
322022n 0.863391m
322028n 0.060983m
322085n 0m
322502n 0.468313m
322508n 6.226m
322512n 25.4236m
322518n 25.1478m
322522n 6.52751m
322528n 0.352839m
322532n 0.00320762m
322585n 0m
323002n 0.125074m
323008n 1.79914m
323012n 7.64874m
323018n 7.69364m
323022n 1.84083m
323028n 0.128281m
323085n 0m
323502n 2.34833m
323508n 38.7427m
323512n 151.099m
323518n 150.862m
323522n 37.9408m
323528n 2.35153m
323532n 0.0351451m
323585n 0m
324002n 0.424645m
324008n 7.03379m
324012n 27.7839m
324018n 27.6019m
324022n 7.00505m
324028n 0.386331m
324032n 0.00319282m
324085n 0m
324502n 0.121301m
324508n 2.24726m
324512n 8.82942m
324518n 8.74961m
324522n 2.27279m
324528n 0.121301m
324585n 0m
325002n 0.280767m
325008n 5.13995m
325012n 20.1291m
325018n 19.9408m
325022n 5.23567m
325028n 0.315863m
325032n 0.00319053m
325085n 0m
325502n 0.283851m
325508n 3.72196m
325512n 15.1526m
325518n 15.0664m
325522n 3.84316m
325528n 0.200929m
325532n 0.00318934m
325585n 0m
326002n 0.258224m
326008n 4.57152m
326012n 17.5178m
326018n 17.5337m
326022n 4.44719m
326028n 0.299667m
326085n 0m
326502n 5.2667m
326508n 84.735m
326512n 338.014m
326518n 338.03m
326522n 85.2282m
326528n 5.27302m
326532n 0.0821933m
326585n 0m
327002n 0.0948267m
327008n 1.23907m
327012n 5.02582m
327018n 4.99105m
327022n 1.24223m
327028n 0.0505743m
327085n 0m
327502n 0.0537318m
327508n 0.625818m
327512n 2.48115m
327518n 2.52856m
327522n 0.606854m
327528n 0.0252856m
327585n 0m
328002n 0.0347666m
328008n 0.306578m
328012n 1.27688m
328018n 1.18839m
328022n 0.325542m
328028n 0.0284454m
328085n 0m
328502n 0.072687m
328508n 0.935451m
328512n 3.75444m
328518n 3.78289m
328522n 0.846962m
328528n 0.0853283m
328585n 0m
329002n 0.49577m
329008n 7.90706m
329012n 32.4114m
329018n 32.3387m
329022n 8.35862m
329028n 0.58103m
329032n 0.00947332m
329085n 0m
329502n 0.0726176m
329508n 1.55338m
329512n 6.26406m
329518n 6.3714m
329522n 1.40815m
329528n 0.107348m
329532n 0.00631457m
329585n 0m
330002n 0.151512m
330008n 2.45576m
330012n 10.044m
330018n 9.86409m
330022n 2.58518m
330028n 0.151512m
330085n 0m
330502n 1.02438m
330508n 14.9812m
330512n 58.1313m
330518n 58.5599m
330522n 14.4674m
330528n 0.955038m
330532n 0.00945582m
330585n 0m
331002n 0.119748m
331008n 2.30042m
331012n 8.65022m
331018n 8.65652m
331022n 2.20903m
331028n 0.119748m
331085n 0m
331502n 0.50065m
331508n 8.12061m
331512n 31.711m
331518n 32.7343m
331522n 8.2686m
331528n 0.519543m
331532n 0.00314874m
331585n 0m
332002n 0.0440783m
332008n 1.01695m
332012n 3.69628m
332018n 3.60813m
332022n 1.03584m
332028n 0.0440783m
332085n 0m
332502n 0.00944507m
332508n 0.355764m
332512n 1.2436m
332518n 1.22156m
332522n 0.302242m
332528n 0.0125934m
332532n 0.00314836m
332585n 0m
333002n 1.83351m
333008n 28.6988m
333012n 112.051m
333018n 112.61m
333022n 28.6643m
333028n 1.79584m
333032n 0.0313957m
333085n 0m
333502n 0.116146m
333508n 1.54129m
333512n 6.18401m
333518n 6.20284m
333522n 1.55071m
333528n 0.100451m
333585n 0m
334002n 0.263562m
334008n 4.63117m
334012n 18.7067m
334018n 18.5466m
334022n 4.61234m
334028n 0.298077m
334032n 0.00313765m
334085n 0m
334502n 0.19135m
334508n 2.5942m
334512n 9.81216m
334518n 9.90626m
334522n 2.43422m
334528n 0.153707m
334585n 0m
335002n 0.0345025m
335008n 0.97548m
335012n 3.79214m
335018n 3.65726m
335022n 0.906475m
335028n 0.0345025m
335032n 0.00313659m
335085n 0m
335502n 0.31037m
335508n 5.13835m
335512n 20.0173m
335518n 19.337m
335522n 5.06625m
335528n 0.288425m
335585n 0m
336002n 0.0783644m
336008n 1.52027m
336012n 6.219m
336018n 6.26288m
336022n 1.50773m
336028n 0.0846335m
336085n 0m
336502n 0.0564189m
336508n 0.639414m
336512n 2.45109m
336518n 2.43855m
336522n 0.639414m
336528n 0.0438814m
336585n 0m
337002n 0.150418m
337008n 2.01811m
337012n 8.60517m
337018n 8.72739m
337022n 2.28761m
337028n 0.137883m
337032n 0.00626742m
337085n 0m
337502n 0.253722m
337508n 4.39471m
337512n 17.5005m
337518n 17.1497m
337522n 4.28821m
337528n 0.256854m
337532n 0.00626474m
337585n 0m
338002n 0.140922m
338008n 2.53347m
338012n 9.95224m
338018n 9.70171m
338022n 2.55852m
338028n 0.162843m
338032n 0.0031316m
338085n 0m
338502n 1.42778m
338508n 24.1723m
338512n 94.7084m
338518n 94.9146m
338522n 23.8161m
338528n 1.50276m
338532n 0.0187455m
338585n 0m
339002n 0.212384m
339008n 3.12329m
339012n 12.2496m
339018n 12.4432m
339022n 3.00149m
339028n 0.196768m
339032n 0.00312329m
339085n 0m
339502n 0.0249856m
339508n 0.30295m
339512n 1.18682m
339518n 1.30237m
339522n 0.296704m
339528n 0.0093696m
339585n 0m
340002n 0.109299m
340008n 1.25537m
340012n 4.72795m
340018n 4.96216m
340022n 1.33969m
340028n 0.0936845m
340032n 0.00312282m
340085n 0m
340502n 0.390102m
340508n 6.39456m
340512n 25.8466m
340518n 26.0339m
340522n 6.48194m
340528n 0.383861m
340532n 0.00312082m
340585n 0m
341002n 0.277643m
341008n 3.96187m
341012n 15.9099m
341018n 15.9567m
341022n 4.1584m
341028n 0.283882m
341032n 0.00311958m
341085n 0m
341502n 0.230772m
341508n 3.43039m
341512n 13.2881m
341518n 13.7964m
341522n 3.31501m
341528n 0.240127m
341585n 0m
342002n 0.112247m
342008n 1.92067m
342012n 7.24928m
342018n 7.34905m
342022n 1.95185m
342028n 0.124719m
342085n 0m
342502n 0.20884m
342508n 3.08585m
342512n 12.147m
342518n 12.2312m
342522n 3.26352m
342528n 0.233776m
342585n 0m
343002n 1.04246m
343008n 17.1243m
343012n 67.2213m
343018n 67.9651m
343022n 16.6855m
343028n 1.05802m
343032n 0.0217827m
343085n 0m
343585n 0m
344002n 0.0404511m
344008n 0.619213m
344012n 2.49552m
344018n 2.41151m
344022n 0.625436m
344028n 0.0311162m
344085n 0m
344502n 0.0591136m
344508n 1.1885m
344512n 4.90021m
344518n 4.9811m
344522n 1.23205m
344528n 0.0840036m
344585n 0m
345085n 0m
345502n 1.51447m
345508n 26.0625m
345512n 101.153m
345518n 101.618m
345522n 25.6125m
345528n 1.56723m
345532n 0.0279308m
345585n 0m
346002n 0.0992913m
346008n 1.8493m
346012n 7.3941m
346018n 7.30722m
346022n 1.83068m
346028n 0.133423m
346032n 0.00310285m
346085n 0m
346502n 0.0651501m
346508n 1.60393m
346512n 6.40332m
346518n 5.8604m
346522n 1.47673m
346528n 0.102379m
346585n 0m
347002n 0.0992582m
347008n 1.75563m
347012n 7.46608m
347018n 7.38853m
347022n 1.75253m
347028n 0.145786m
347032n 0.00310182m
347085n 0m
347502n 0.477304m
347508n 8.09868m
347512n 31.7469m
347518n 31.6261m
347522n 8.09558m
347528n 0.511397m
347532n 0.0154969m
347585n 0m
348002n 0.232362m
348008n 3.92847m
348012n 15.8719m
348018n 16.002m
348022n 3.98114m
348028n 0.254049m
348032n 0.00619632m
348085n 0m
348502n 0.680813m
348508n 11.5398m
348512n 46.5923m
348518n 46.286m
348522n 11.6605m
348528n 0.81388m
348532n 0.0123784m
348585n 0m
349002n 0.210369m
349008n 3.14626m
349012n 12.1736m
349018n 12.1798m
349022n 3.01942m
349028n 0.204182m
349085n 0m
349502n 0.426643m
349508n 6.88811m
349512n 26.5941m
349518n 26.6281m
349522n 7.01796m
349528n 0.448284m
349532n 0.00309161m
349585n 0m
350002n 0.278128m
350008n 4.29553m
350012n 17.0647m
350018n 16.9349m
350022n 4.37896m
350028n 0.309031m
350032n 0.00309031m
350085n 0m
350502n 0.0525305m
350508n 0.960998m
350512n 3.61842m
350518n 3.55662m
350522n 1.01662m
350528n 0.0648906m
350585n 0m
351002n 0.117403m
351008n 1.56023m
351012n 6.14823m
351018n 5.89179m
351022n 1.66218m
351028n 0.0679703m
351085n 0m
351502n 0.571086m
351508n 8.81942m
351512n 33.904m
351518n 34.1108m
351522n 8.48295m
351528n 0.530956m
351532n 0.0154348m
351585n 0m
352085n 0m
352502n 0.29929m
352508n 4.67757m
352512n 19.7747m
352518n 19.5063m
352522n 4.74236m
352528n 0.348658m
352532n 0.0154273m
352585n 0m
353002n 0.0308528m
353008n 0.629397m
353012n 2.5145m
353018n 2.41269m
353022n 0.54918m
353028n 0.0339381m
353085n 0m
353502n 0.225144m
353508n 3.73801m
353512n 14.7947m
353518n 14.4925m
353522n 3.5437m
353528n 0.206639m
353532n 0.00308416m
353585n 0m
354002n 0.0925082m
354008n 1.82858m
354012n 7.2989m
354018n 7.3359m
354022n 1.81624m
354028n 0.123344m
354032n 0.00308361m
354085n 0m
354502n 0.311276m
354508n 5.39339m
354512n 21.8879m
354518n 21.9927m
354522n 5.52899m
354528n 0.354423m
354532n 0.00616387m
354585n 0m
355002n 0.157136m
355008n 2.76991m
355012n 10.7746m
355018n 11.1166m
355022n 2.71137m
355028n 0.200272m
355085n 0m
355502n 2.26213m
355508n 38.6987m
355512n 154.77m
355518n 153.294m
355522n 38.3058m
355528n 2.4156m
355532n 0.024555m
355585n 0m
356002n 0.211704m
356008n 3.97329m
356012n 15.6723m
356018n 15.795m
356022n 3.95795m
356028n 0.276136m
356085n 0m
356502n 0.857882m
356508n 14.6054m
356512n 56.369m
356518n 56.9879m
356522n 14.2347m
356528n 0.919159m
356532n 0.0122555m
356585n 0m
357002n 1.45832m
357008n 22.3579m
357012n 86.2244m
357018n 86.7166m
357022n 21.9085m
357028n 1.42469m
357032n 0.0183437m
357085n 0m
357502n 0.0214003m
357508n 0.308776m
357512n 1.20453m
357518n 1.17702m
357522n 0.327119m
357528n 0.0183431m
357585n 0m
358002n 0.360554m
358008n 5.64054m
358012n 21.2452m
358018n 21.8013m
358022n 5.60081m
358028n 0.333054m
358032n 0.00916663m
358085n 0m
358585n 0m
359002n 0.0824923m
359008n 0.879918m
359012n 3.88631m
359018n 3.37607m
359022n 0.895195m
359028n 0.0397185m
359085n 0m
359502n 0.0549883m
359508n 1.29528m
359512n 4.89702m
359518n 4.73816m
359522n 1.1853m
359528n 0.0488785m
359585n 0m
360002n 0.31754m
360008n 5.44398m
360012n 21.5408m
360018n 22.0568m
360022n 5.28826m
360028n 0.30838m
360085n 0m
360502n 0.134312m
360508n 2.4054m
360512n 9.4995m
360518n 9.72844m
360522n 2.50308m
360528n 0.146522m
360585n 0m
361002n 2.17453m
361008n 37.3867m
361012n 148.808m
361018n 149.024m
361022n 37.2772m
361028n 2.38438m
361032n 0.0395369m
361085n 0m
361502n 6.0326m
361508n 93.3547m
361512n 372.952m
361518n 371.035m
361522n 93.9513m
361528n 5.68005m
361532n 0.084372m
361585n 0m
362002n 1.34397m
362008n 22.132m
362012n 89.3246m
362018n 88.4317m
362022n 22.9137m
362028n 1.30789m
362032n 0.0180399m
362085n 0m
362585n 0m
363002n 0.0781592m
363008n 1.69245m
363012n 7.10948m
363018n 7.05236m
363022n 1.97502m
363028n 0.126257m
363085n 0m
363502n 0.201339m
363508n 3.48587m
363512n 14.4544m
363518n 14.0517m
363522n 3.6211m
363528n 0.228385m
363532n 0.0120203m
363585n 0m
364002n 0.228311m
364008n 3.19035m
364012n 13.2451m
364018n 13.1159m
364022n 3.10924m
364028n 0.153209m
364085n 0m
364502n 0.480289m
364508n 7.90375m
364512n 30.4323m
364518n 30.9906m
364522n 7.75366m
364528n 0.474285m
364532n 0.0030018m
364585n 0m
365002n 0.198055m
365008n 3.30692m
365012n 13.0867m
365018n 12.9336m
365022n 3.28892m
365028n 0.195054m
365085n 0m
365502n 0.176992m
365508n 3.28186m
365512n 12.9834m
365518n 13.0944m
365522n 3.27586m
365528n 0.185992m
365585n 0m
366002n 0.0449941m
366008n 0.923879m
366012n 3.64752m
366018n 3.39556m
366022n 0.956875m
366028n 0.0299961m
366085n 0m
366502n 0.0299943m
366508n 0.506904m
366512n 2.43254m
366518n 2.38755m
366522n 0.605885m
366528n 0.0359932m
366585n 0m
367002n 0.0599834m
367008n 0.905749m
367012n 3.45504m
367018n 3.56001m
367022n 0.965732m
367028n 0.0449875m
367032n 0.00299917m
367085n 0m
367502n 0.0719716m
367508n 1.17254m
367512n 4.63617m
367518n 4.8221m
367522n 1.22951m
367528n 0.0629751m
367585n 0m
368002n 0.131921m
368008n 2.06576m
368012n 8.37997m
368018n 8.08615m
368022n 2.18869m
368028n 0.131921m
368032n 0.0029982m
368085n 0m
368502n 0.0209868m
368508n 0.341785m
368512n 1.16926m
368518n 1.12429m
368522n 0.323796m
368528n 0.0149906m
368532n 0.00299811m
368585n 0m
369002n 0.0779373m
369008n 1.83752m
369012n 7.13426m
369018n 6.94541m
369022n 1.87049m
369028n 0.116906m
369085n 0m
369502n 0.542103m
369508n 8.55984m
369512n 34.3053m
369518n 34.1285m
369522n 8.81442m
369528n 0.494182m
369532n 0.00599009m
369585n 0m
370002n 0.0479165m
370008n 0.817576m
370012n 3.58775m
370018n 3.59673m
370022n 0.883461m
370028n 0.0479165m
370085n 0m
370502n 0.0179676m
370508n 0.580954m
370512n 2.2759m
370518n 2.39868m
370522n 0.670792m
370528n 0.0449191m
370585n 0m
371002n 0.0898225m
371008n 1.80543m
371012n 7.27562m
371018n 7.06903m
371022n 1.63177m
371028n 0.0928165m
371085n 0m
371502n 0.161638m
371508n 2.59219m
371512n 10.6202m
371518n 10.6651m
371522n 2.74485m
371528n 0.146671m
371532n 0.00299329m
371585n 0m
372002n 0.783282m
372008n 12.2903m
372012n 50.145m
372018n 49.4424m
372022n 12.108m
372028n 0.762354m
372032n 0.0179377m
372085n 0m
372502n 0.0209261m
372508n 0.573974m
372512n 2.31682m
372518n 2.40651m
372522n 0.615827m
372528n 0.0448418m
372585n 0m
373002n 0.358567m
373008n 4.89443m
373012n 18.8666m
373018n 18.6813m
373022n 4.64344m
373028n 0.361555m
373032n 0.00298805m
373085n 0m
373502n 0.468796m
373508n 7.34249m
373512n 28.1517m
373518n 28.0501m
373522n 7.29172m
373528n 0.343386m
373532n 0.00895789m
373585n 0m
374002n 0.205959m
374008n 3.40878m
374012n 14.1664m
374018n 14.2799m
374022n 3.52817m
374028n 0.220884m
374032n 0.00895476m
374085n 0m
374502n 0.0358169m
374508n 0.605903m
374512n 2.39974m
374518n 2.35198m
374522n 0.5283m
374528n 0.0477559m
374585n 0m
375002n 0.0805787m
375008n 1.17585m
375012n 4.82876m
375018n 4.67954m
375022n 1.09527m
375028n 0.0775943m
375085n 0m
375502n 0.16112m
375508n 2.37801m
375512n 9.0078m
375518n 9.70002m
375522n 2.46155m
375528n 0.155153m
375532n 0.0059674m
375585n 0m
376002n 0.119324m
376008n 2.07623m
376012n 8.22439m
376018n 8.14384m
376022n 2.18362m
376028n 0.128273m
376032n 0.00596619m
376085n 0m
376585n 0m
377002n 0.184903m
377008n 2.60952m
377012n 10.617m
377018n 10.6111m
377022n 2.6304m
377028n 0.184903m
377032n 0.00298231m
377085n 0m
377585n 0m
378002n 0.0357857m
378008n 0.542749m
378012n 2.35887m
378018n 2.40062m
378022n 0.566606m
378028n 0.0596428m
378085n 0m
378502n 0.0268377m
378508n 0.569555m
378512n 2.34681m
378518n 2.44819m
378522n 0.548681m
378528n 0.0238557m
378585n 0m
379002n 0.146082m
379008n 2.37905m
379012n 9.27175m
379018n 9.55795m
379022n 2.33135m
379028n 0.160989m
379032n 0.00298127m
379085n 0m
379502n 0.842571m
379508n 13.8146m
379512n 54.2669m
379518n 53.6119m
379522n 13.6092m
379528n 0.783025m
379532n 0.020841m
379585n 0m
380002n 0.014886m
380008n 0.303674m
380012n 1.22958m
380018n 1.16111m
