% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:25"
% Dimension,3
% Nodes,4365
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
-2.0433753109762704E-7,4.842851900329897E-8,0,-0.6123465238696049+0.19429970677330283i,0.10573543591514036-0.07136737820547902i,-0.10959776738668055+0.23256773707531428i,0.7045061660914079
-1.923945961409961E-7,7.698629481425639E-8,-3.40210197747722E-8,0.20177244787594056-0.1647279680717028i,-0.05459805642678606-0.0028780313078099625i,0.010152282222138913+0.10789423364188343i,0.2900037216950118
-1.4097161160720522E-7,7.366795388352431E-8,-1.3711322799599692E-7,0.8610920176486568+0.009487427358790115i,-0.36957509411683753+0.00829518381863175i,0.7853119502010312-0.15622740571556357i,1.2352648882795803
-7.802879922101831E-8,8.288027968384516E-8,-1.7647199701837573E-7,-0.19822448792759315+0.4118260576259264i,0.04376687007917357-0.15357855897439157i,-0.35848793774698423+0.2747812842082478i,0.6642983936802757
-2.9639246412261405E-8,7.165522462287839E-8,-1.9515902197018233E-7,-0.19920165994887634+0.4294035144480069i,0.2536694629320963-0.19741664834775743i,-1.0639023015133489+0.5385147698400059i,1.3227586804040896
0,4.9106108163648265E-8,-2.0417590556093E-7,0.0925047789461465+0.36808030804578173i,0.21248638011363252-0.14646061424237272i,-1.1889983038026999+0.6454892960174059i,1.4288772107367627
-1.570002081221518E-7,1.258035716215029E-7,-6.020295687816693E-8,0.7146836214943548-0.2875134850397425i,-0.3565686795881953+0.14169068885856864i,0.33033482963513044-0.07842631373686632i,0.9267856273740557
-1.0833428024621807E-7,1.5138711072525243E-7,-9.718861265495074E-8,0.5245467162192248-0.0619391718343707i,-0.4154582182162731+0.15198656720561052i,0.47830791612706275-0.1552031351731457i,0.8535414873677762
-1.7808508028711915E-7,1.1129043398565129E-7,0,-0.33561098083814833-0.06987392736635999i,0.1665326490610774-0.020375041999146533i,-0.06673835187599639+0.16308456962774823i,0.42326036967916253
-9.37408045409197E-8,1.82718288052082E-7,-4.3894063098982926E-8,0.4418351216801274-0.20045570380647426i,-0.23343641670422333+0.300965266842844i,0.25801353841349106-0.06208127688514444i,0.671867466669731
-1.1739863824847132E-7,1.7411924243286507E-7,0,0.11925759058052607-0.2564216305993053i,0.005352881446324977+0.24680561367651535i,0.04516734107350713+0.06847229112361747i,0.3872706281805891
-7.337674373692765E-8,1.3780308703927925E-7,-1.404498582448914E-7,-0.004741187024900288+0.2008834798993257i,-0.10419684080182541-0.021089885913536163i,0.05683569804265496-0.04631544047811143i,0.2463211536937815
-4.202837649199401E-8,1.898387371165198E-7,-7.934021338169008E-8,0.20305761870796368+0.003918045471513982i,-0.090001922365069+0.18826823889154554i,0.1700430790918913-0.08859338849487104i,0.3493185535353977
-2.002132399119771E-8,2.2374903193268696E-7,-2.650557096793177E-8,0.3834879301300694+0.0036819767804483184i,-0.026359794141410483+0.11619324472001342i,0.18821981316725916+0.056573532880632695i,0.44710489269548004
-3.430259988172377E-8,2.0412884428788533E-7,-3.542240210723497E-8,0.3459540684674697-0.083216267833071i,-0.07952820564774576+0.19266964830006328i,0.19238046459700955-0.017751068340898627i,0.45552666964294286
-5.00945614090828E-8,2.0393730620312245E-7,0,0.3242406147607391-0.1319256101679818i,-0.0670890194267815+0.20825332670357624i,0.1467178850080485+0.03106416577099569i,0.43930729401904617
0,1.1502801130389004E-7,-1.7569424108249022E-7,-0.16843250193752227+0.3394590596767749i,0.4063162898680436-0.16433997504160267i,-0.8935114873658956+0.2685990204534251i,1.1006792717815772
-2.5574540675854353E-8,2.249521294863389E-7,0,0.385616056175331-0.01082005307502744i,-0.026442239896318828+0.10264712970753992i,0.17799131380920505+0.07325023009989372i,0.4439769930002173
0,2.04214309065316E-7,-4.895302316698182E-8,0.22969474166814735-0.03446083616668624i,0.0067289551932817404+0.06830083927935954i,0.10593227855094436-5.973433721507046E-4i,0.26453325734243566
0,1.760529636776356E-7,-1.1447818339512273E-7,-0.14003800051516158+0.148662998070825i,0.2109562962487654+0.04698798345078951i,-0.24377470663167314-0.04626965155165118i,0.3900518236663025
0,2.1000000000000003E-7,0,0.3531166052108727-0.07967641964674524i,4.5256391244244735E-4-1.1880665425350684E-4i,0.17102810420509756+0.027102691636033037i,0.4013099979464303
-2.2660026537003152E-7,1.5315137389930392E-8,1.8337981490071792E-8,-0.867324190069148+0.39047273762827384i,0.04335381234657312-0.024497523334050232i,-0.09832161770366937+0.11350273211399503i,0.964308873123319
-2.0578090113475203E-7,3.03706655334458E-8,2.8841695567788416E-8,-1.0830440428779415+0.5380201903344761i,0.11802601758331047-0.0803645399067905i,0.02616886917442939+0.2360168193819984i,1.240920808057541
-1.9956056817159298E-7,3.077287564705078E-8,5.769410503198884E-8,-1.2358872248377233+0.8010336600706053i,0.14895506660911487-0.10308437185095481i,0.2826197364252313+0.146323039462714i,1.5178994780887658
-1.9286379666171214E-7,7.230656319561073E-8,4.093063468929973E-8,-1.0690494705042157+0.46871260966911554i,0.29387262127087105-0.1647625133992986i,0.10504107731838852+0.20170582964219747i,1.2369281317572178
-1.7306692142395863E-7,5.78363116131416E-8,1.0393652759170342E-7,-0.8396125023239823+0.8663250125888114i,0.22603278768646956-0.19604694141278833i,0.5975873857896211-0.016391607794075922i,1.379960224966401
-6.210229757901956E-8,2.5178783918382963E-8,1.9902093727997134E-7,0.581592974834585+0.2695869064716256i,-0.08377173447727544+0.040050912372734615i,-0.53419754778794+0.42141442909103627i,0.9396964842009079
-1.2646343403342312E-7,7.52650944606427E-8,1.4980709398524679E-7,-0.009424123308471912+0.529088505317186i,0.03248300150580677-0.10282080045411396i,0.3557808878185051+0.026103584273998528i,0.6478293011443724
-1.5282838840192516E-7,1.3341041667159347E-7,5.426918482879709E-8,-0.6685093970861473+0.10313008823133739i,0.3538280946713662-0.06340554791434526i,0.056930622955716645+0.17993651258983148i,0.7897115500532514
-9.521810576973513E-8,1.8301124642084294E-7,3.9247879141592535E-8,-0.0633238710763264-0.1518982983339665i,0.07322288552166199+0.18325527081870893i,-0.026073242513162304+0.11633389452397125i,0.2846974224797007
-1.235260790926525E-7,1.3504608736030328E-7,1.029750555846857E-7,-0.44604653541891137+0.2504742283804165i,0.18257926815109385-0.08982283999101442i,0.10549923794757665+0.11226632327928399i,0.5730981840047346
-3.65309372052032E-8,2.040399555865987E-7,3.3662845261925274E-8,0.2132821241763999-0.08252531735848968i,-0.03516988918444494+0.09796489420941282i,0.07482090596988615+0.04798816367004346i,0.2666043345634506
-2.0231364030650937E-8,2.2370497191312714E-7,2.6402248795105503E-8,0.3197740243645116-0.0030966149863007565i,-0.018085976351254668+0.04112931410176739i,0.13515595367120883+0.0717172339469029i,0.35734813484005173
-3.280111340939403E-8,3.280111338672235E-8,2.0481253360010825E-7,0.41381489381953573+0.2889492036657665i,-0.1394812097515997+0.0834066619298851i,-0.9325781192005841+0.5664299830374254i,1.2131912783931302
-7.435606281708433E-8,7.868013039380271E-8,1.7994613917379842E-7,0.3479260907948909+0.3112145713126479i,-0.20991125707831992+0.05484251957378264i,-0.36715324628644275+0.23991473730740018i,0.6767828250443509
-2.8283524046491925E-8,7.084013750110448E-8,1.956571419251956E-7,0.2218937737162232+0.3114319184911774i,-0.2899398606961515+0.15215786914635068i,-0.9356039363969723+0.46235093082041245i,1.1588102481154718
-7.288575810799693E-8,1.342436738808956E-7,1.4410517786666213E-7,-0.0924581881723205+0.27908144361596526i,-0.19933750485190632-0.003755381414295356i,-0.3155047066401683+0.09034832987674156i,0.4843579890534916
-4.767071073233342E-8,1.8819543756543716E-7,8.006235456085352E-8,-0.07320690207330534+0.019490081745648976i,-0.08979477485276777+0.03763685607036209i,-0.12620632431176396+0.047634678830433666i,0.1843435850118562
0,2.04214309065316E-7,4.895302316698182E-8,0.22905333115999957-0.03427144971455963i,-0.006942707186354514-0.06926122796515045i,0.10623960652635717+7.101832788580613E-5i,0.26428273892888193
0,4.9106108163648305E-8,2.0417590556093E-7,0.08470479539293314+0.37018679875639643i,-0.2135047614646503+0.14441335226117993i,-1.191467905536025+0.6457584922219186i,1.4311018832030216
0,1.1502801130389004E-7,1.7569424108249022E-7,-0.1491084391392627+0.33534118357670206i,-0.38720667741883996+0.16499088254238256i,-0.879410412586317+0.26871609369188765i,1.0770142825470188
0,1.760529636776356E-7,1.1447818339512273E-7,-0.14088496617665103+0.1485161937995363i,-0.20954319763578236-0.045497963228427335i,-0.24632397769504172-0.04631190709926144i,0.39134024967572845
2.388257460314549E-8,-2.8898546457264192E-8,-2.2525378833561474E-7,0.2833606307456618+0.0725143403080538i,-0.10453928095569527+0.060605662988901965i,-0.8501738899517641+0.5149388849578399i,1.0431830173817604
3.458729374386518E-8,-8.472969986964318E-8,-1.8900951582255267E-7,0.19436838143485397+0.30654696984105717i,-0.3140742855711471+0.14195219327883485i,-0.8439831892670843+0.37725397116874826i,1.0515591488330713
4.244606949443904E-8,-4.7694890250122175E-8,-2.0005881292385506E-7,0.42784374805230374+0.2831324588883096i,-0.1893461071425872+0.10026280210133753i,-0.8088374199675081+0.4861933957446139i,1.0953784286717432
2.2127006295850158E-8,-2.258996987144671E-7,-1.8624188935329798E-8,0.3488065830525758-0.0016240770929210515i,-0.01804465014919539+0.05948409344488424i,0.15077346330386346+0.07710537288936423i,0.3927018438979869
6.212497021636323E-8,-1.4036446312904143E-7,-1.433119170415076E-7,-0.09663547421491493+0.2589409844734776i,-0.25203675947944615+0.01062091582032352i,-0.39503553842354483+0.08564347490907152i,0.5518130172062287
4.723802095008445E-8,-1.8612102558001295E-7,-8.501489995150012E-8,-0.09470935122387308+0.03647635729638788i,-0.09544718593247795+0.029463338254642014i,-0.146187245692292+0.04422762168944438i,0.2099605631566594
6.461340589461862E-8,-2.126045993717192E-7,-4.454167358190794E-8,0.08020170024174367-0.04350281932176052i,-0.013703128615027555+0.14020327717722897i,-0.006032211542500122+0.08314940011544046i,0.18762565617822058
4.950638302155056E-8,0,-2.0407931069960702E-7,0.5605471194973219+0.2618885649842498i,8.341350415928126E-4-4.821014184993632E-4i,-0.7329354439375586+0.5140478517640047i,1.0885080732490693
8.577372359407086E-8,-7.263720811142635E-8,-1.7738856879344077E-7,0.36448160360169396+0.3367148301110374i,-0.1543233285575591+0.02557588332345323i,-0.18644272693453087+0.1913899181208918i,0.5855524030141156
7.389056837584765E-8,-3.1637568640112595E-8,-1.9400837135452775E-7,0.5767694785729932+0.2870611788290892i,-0.09320470195680298+0.03706261993326944i,-0.34432970380367894+0.3411097829437326i,0.8125200860055889
1.3362760973310532E-7,-8.596454595175819E-8,-1.3730899007830827E-7,-0.2089802483012282+0.5530110566887261i,0.09813337186017576-0.14509880692205263i,0.4022633936388239+0.015164824647804305i,0.7377333851083848
1.2731678398554484E-7,-1.3265190394957034E-7,-1.0145890248830846E-7,-0.4695748745976957+0.2670661844831878i,0.19786485398114437-0.10113900703515526i,0.1079617403163669+0.11298719357446241i,0.6055290584636147
3.842404696735108E-8,-2.0315448483604032E-7,-3.6767484353078395E-8,0.19374265220331438-0.08122140161001042i,-0.03540607597303587+0.09776271737048878i,0.06068999123334902+0.04862260737504431i,0.24708402066777999
3.8682266254516414E-8,-2.0640269816877122E-7,0,0.33779563438361454-0.1108645789960006i,-0.055552283734120356+0.16539174289160335i,0.15685814911416396+0.0298952091078525i,0.42704774283600305
8.185955550161042E-8,-1.9338792685949593E-7,0,0.2626799360946253-0.19487165614341034i,-0.0681676950858435+0.26931068298876737i,0.11110962038138383+0.04190718092101437i,0.4457250311947229
1.0421995715252883E-7,-1.7680692224143402E-7,-4.446923406847211E-8,-0.15316778878340265-0.1335388387929946i,0.112591133255683+0.15509161188061832i,-0.03726333867466706+0.13105815176991176i,0.3126529156720018
1.8426846797861453E-7,-6.336203080521507E-8,-7.829677363118669E-8,-1.114614775730594+0.7892828558084277i,0.2977041292745496-0.20748618603565516i,0.4384034525903698+0.07543983853411058i,1.4831784366153205
1.1717800815364195E-7,0,-1.7426778676447347E-7,0.4188269640072126+0.48419143888742155i,-0.006610555960010672+7.979508894490132E-4i,0.3722869100921629+0.07876311886650977i,0.7460709035520052
1.7701314703819896E-7,0,-1.1298771279091418E-7,-0.7984512467203697+1.0557788532778303i,-0.002918214702586358+0.0014056342630233642i,0.7822971409576867-0.10053579001400907i,1.5434164984839205
2.0436520921034566E-7,0,-4.8319154342889836E-8,-1.2775278714152782+0.7864338603104385i,0.005777242926045626-0.002135009601916155i,0.2069059881816493+0.18442165824821463i,1.5264023696556792
1.6517378766417557E-7,-1.212322467511271E-7,-4.6047390983026225E-8,-0.7671941572110789+0.14216856448848145i,0.37095928334470674-0.09721869749009485i,0.05696239596601243+0.18998123375563886i,0.8927649651650322
2.0513354790397152E-7,-3.682317688535652E-8,-2.5773652601033812E-8,-1.0507832994383794+0.48830109035232694i,0.1424350349402173-0.0920391682480561i,0.005404942644817958+0.2388223832135364i,1.1956242256837482
2.2518788780320037E-7,0,-2.4181587651537937E-8,-0.9476474126780136+0.45186431857797416i,5.715204724862277E-4-3.520908981598643E-4i,-0.07411572714424312+0.11686961598731146i,1.0590362081309277
1.917109587498688E-7,-7.956578396968192E-8,-3.187780288062595E-8,-0.9688233421933261+0.34462847691009857i,0.3018899119229412-0.1452439898354593i,0.03283310561674003+0.21269730023962477i,1.103610317612444
1.3303363568385636E-7,-1.6248659625571505E-7,0,0.03432348097840598-0.24907198328495217i,0.038131280415829104+0.1957035119791824i,0.018624562135352817+0.08251594265301462i,0.33439243833992494
2.1000000000000003E-7,0,0,-0.6745970015633549+0.26444001082814605i,0.0024093837845298068-2.4098982419300027E-4i,-0.13609796454067657+0.25325079057100486i,0.7800548754317829
2.0514893154109303E-7,-4.487529981275551E-8,0,-0.608040899868042+0.1957375550614005i,0.10396988884076562-0.06675830486037444i,-0.1347831552587868+0.23480738984938684i,0.7055310950784588
1.8132775961701487E-7,-1.059249066790416E-7,0,-0.3623800586821533-0.0469950435259522i,0.1606902868400068-0.030246517734830537i,-0.08087046698696677+0.16940551675320586i,0.44529565032719426
1.8999126740862242E-8,-2.257154224778365E-7,1.2619209779073384E-8,0.39798703197527696-6.180804492081726E-4i,-0.023504442880910824+0.09499971421800973i,0.19080562064280746+0.07037476586570406i,0.4575310125157283
3.883271414484812E-8,-2.0488861221925588E-7,2.4752310902457445E-8,0.36289869825293886-0.1001266230207253i,-0.08008560496156686+0.19833646909718747i,0.19507123840421736-0.001512470379385343i,0.4749444001203452
3.237752845128924E-8,-2.1012710234513785E-7,7.85331248638268E-8,0.21282830905188746+0.06637229554614142i,-0.038731596750698045+0.1687320251870501i,0.12231154048159562-0.0101846598135276i,0.30790326243810523
5.120882909542231E-8,-1.9676999328756264E-7,5.2528331063231005E-8,0.3420426711415994-0.08421372713385568i,-0.13718760484219195+0.24040455242231723i,0.2263396618634693-0.058317647710253925i,0.5056168372753134
1.0086389824113969E-7,-1.804636733904071E-7,3.6869182497602266E-8,0.4245130070707821-0.22036957571620505i,-0.21349960663355272+0.29266730507794814i,0.2318955943749561-0.050121390751845345i,0.6454749511800723
1.936828647638416E-8,-1.445560162110888E-8,2.2692063217885631E-7,-0.0751324336032103+0.20863903441079787i,0.04629797936724071-0.03490818915895109i,-1.068622458305298+0.6694221896935566i,1.2816827394847252
2.2381272394640402E-7,-2.211305005447254E-8,2.4767874561881486E-8,-0.17602479318439926+0.03943579166014273i,0.008854878359156333-0.014802968540125971i,-0.0766209646102728+0.11075895173647735i,0.2259299325575012
2.256894218161845E-7,0,2.004178158100379E-8,-0.27653129087296013+0.0838983964664548i,-0.0012726802010976288-1.271894440022454E-4i,-0.09427342171019346+0.11801236214677717i,0.32613701373854453
7.204622562923706E-8,-1.7104423376325295E-7,9.825075810864131E-8,0.24770469689572522+0.011500130765368476i,-0.22118031608459474+0.1797028117527249i,0.27818010841811164-0.14568284910587717i,0.49401772442245634
2.2380275457514514E-8,-5.643598298352235E-8,2.0103259212159944E-7,-0.11732647628839436+0.4283623312819526i,0.22166839067530855-0.17526316603928124i,-1.1723674904251402+0.6279645430110096i,1.4306236345095884
2.8992302927738E-8,-3.600289052908597E-8,2.0484930618505138E-7,-0.1364383470557098+0.4589988873372431i,0.13851752708592563-0.12019742797271962i,-1.207703294240008+0.7028519035843814i,1.4886786595527324
1.4470302330502938E-7,-1.3671557352577307E-7,6.685721353678355E-8,0.729489280379718-0.27227641568262695i,-0.39418327739627307+0.17772591668586574i,0.36915503482901946-0.10040856749945458i,0.9718097184297126
6.781258521274024E-8,-1.1836474663633433E-7,1.5965976337349754E-7,-0.1607409903252545+0.3107615279496837i,0.05096997432072391-0.11226406021235838i,-0.24441761922233407+0.09674778917160824i,0.46000241613800275
4.382574216612848E-8,0,2.0537295049290192E-7,-0.22192459578816537+0.5064366885227088i,-0.001248636008802534-6.985554488531192E-4i,-1.1745834433447364+0.7376534025431056i,1.4936426206157967
2.0429457230366623E-7,-2.9622355794694874E-8,3.855183217999659E-8,0.25276789498067775-0.12051388380883891i,-0.026899639229985384-0.013895191185371452i,-0.013736105992790877+0.12879429612743248i,0.31254729370310824
2.063229772502153E-7,0,3.9124795173813436E-8,0.2442220707120876-0.10989210277572552i,-0.0016297412218935021+0.0016620555382563555i,-0.012136234328064498+0.14122326953215236i,0.30506650200509555
1.8973030762740344E-7,-6.93686862431573E-8,5.7361971170011816E-8,0.7055790862482099-0.25607377582483015i,-0.18716225727186042+0.024255942279311424i,0.2037257360409762+0.008612657095098822i,0.8012967406135095
