% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:40"
% Dimension,3
% Nodes,18450
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
-2.4396191999999995E-7,2.1573679844250982E-8,4.126682916149166E-8,0.004945413728066992-0.03474884055454237i,9.504064122250954E-5-8.645477536765745E-4i,0.015691685744177626+0.011270203354358911i,0.04007542535875618
-2.4396191999999995E-7,1.365306736001657E-8,2.7258131607803328E-8,0.003004895724131291-0.021941067923448042i,-8.775408192142964E-5-3.8151615337978303E-4i,0.01747938776932479+0.012124010679481424i,0.030712946895570185
-2.4300144E-7,1.3538123916879719E-8,5.342371166391446E-9,0.014507113158186783-0.011889944092899491i,-6.019081986239735E-4+1.0689237771762445E-4i,0.023550301922229223+0.03757005435969641i,0.0481590963030451
-2.4300144000000003E-7,1.017840054737634E-8,1.029815848985133E-8,0.018268726420233354-0.01607495460756463i,-3.827115234257452E-4-8.059894787427712E-6i,0.022228796739079473+0.03766177028722101i,0.0500578240093704
-2.449224E-7,1.2412015251753062E-8,1.72628788899431E-8,-0.0035962535174151205-0.012245322593482648i,-3.680873177229056E-15-2.009656498017106E-15i,-5.652362825052878E-16-3.086036147833025E-16i,0.012762482704394831
-2.4396192E-7,1.2412015251753063E-8,1.7262878889943108E-8,0.0014715394959767302-0.012278414856942692i,-1.7378742358199872E-4-2.2925380612843878E-4i,0.01840569982314715+0.012557517286406403i,0.025490738635792168
-2.4300144E-7,6.408514486597445E-9,1.399343248040253E-8,0.020983224368095056-0.019195899484194322i,-2.0953537264721753E-4-4.4648017431026684E-5i,0.021167581450483003+0.03764261981987728i,0.05171836922456352
-2.4300144E-7,4.877874725807402E-9,2.040569674122161E-8,0.02541823071334217-0.02450734308200253i,-1.1529307090852381E-4-8.782988304960326E-5i,0.019165962865422232+0.0373961101139541i,0.05489401794095229
-2.4492239999999997E-7,2.2508280215342922E-8,1.7783358126046307E-8,-0.0035907545156744383-0.01267985230177235i,3.605061013962433E-15+2.0138617107764182E-15i,-1.3460357504037188E-15-7.519234344649293E-16i,0.013178473826152934
-2.4396191999999995E-7,2.2508280215342925E-8,1.7783358126046297E-8,0.0015003053750559955-0.012692866014314937i,-3.0388127299113045E-4-4.368503280242993E-4i,0.018237800146523847+0.012483603599567858i,0.025542067129638663
-2.4300144E-7,1.6067360067369543E-8,1.1351647417311533E-8,0.018944550237982447-0.016837839997947246i,-5.783432578553919E-4-5.9257014904191574E-5i,0.021886755157811046+0.0375546492506957i,0.05032952317007421
-2.449223999999999E-7,-7.009038973154498E-10,3.294012498541092E-8,-0.0037408497607678637-0.02723451877907062i,-7.702412293161681E-15-5.841994255058199E-15i,2.8544106525694695E-15+2.164964688879676E-15i,0.027490234085219924
-2.439619199999999E-7,-7.009038973154511E-10,3.294012498541092E-8,0.0038727873168464995-0.027421838635373556i,-1.6578450007235965E-6+3.3169071687838995E-5i,0.016891400975326577+0.011829791907491498i,0.034530399784944585
-2.4492239999999997E-7,7.438627449836158E-9,3.776233201887973E-8,-0.003734103990749521-0.03160417426349163i,-5.082744654374548E-15-4.0085838273352194E-15i,1.2897678656960311E-15+1.0171950312310105E-15i,0.03182400608802855
-2.4396191999999995E-7,7.438627449836166E-9,3.776233201887973E-8,0.004547515136163918-0.03186259160823135i,8.563986622091008E-6-2.7279434391784893E-4i,0.016283046131119885+0.011539958857671314i,0.03787340221893997
-2.4492239999999997E-7,-3.925662697140908E-9,4.1953636321141116E-8,-0.003719676521840559-0.035354980485279956i,1.481572318717562E-15+1.1994984533813507E-15i,-7.433558128077186E-15-6.018296484822986E-15i,0.03555011446594312
-2.4396191999999995E-7,-3.925662697140903E-9,4.195363632114111E-8,0.005126543682955879-0.03568989986431265i,-1.894572388846865E-5+1.7179075380338726E-4i,0.0157259234950418+0.011271034770527563i,0.04092087688568587
-2.4300144E-7,-7.348319722497587E-9,9.604916223946447E-9,0.01778374122993764-0.01553769519461535i,2.6971091180553135E-4+8.297362898485275E-6i,0.02243832183184533+0.03769753401934437i,0.049832764242301854
-2.449223999999999E-7,-8.635303783362114E-9,3.1953489316063855E-8,-0.0037369563636144294-0.02628345518560757i,7.860847981712098E-16+5.903803133043067E-16i,2.7786501280070856E-15+2.086874516530952E-15i,0.026547784452895493
-2.439619199999999E-7,-8.635303783362116E-9,3.195348931606385E-8,0.003713635712311371-0.02645449457745053i,2.2588610687997304E-5+2.9074119171821955E-4i,0.016989095243761274+0.011882237729296067i,0.03381815764920876
-2.4300144E-7,-1.4045608763933282E-8,7.465853065620221E-9,0.016105421851236378-0.01365700561489361i,5.714049266459453E-4-3.898757221986145E-5i,0.02298339004252445+0.037594371462325075i,0.04887493028061738
-2.4492239999999997E-7,-2.0402126101221423E-8,2.374972412332661E-8,-0.003676034337517501-0.018424642647472605i,1.435657543638985E-15+9.580679719786037E-16i,1.3347647194386315E-15+8.907384170320838E-16i,0.018787780207828546
-2.4396191999999995E-7,-2.0402126101221417E-8,2.3749724123326613E-8,0.0024268141715763384-0.01848728337620888i,1.809158733248413E-4+5.283263049955562E-4i,0.01776340403006297+0.012257224626247213i,0.028530152729024476
-2.4492239999999997E-7,-6.073896622901755E-9,5.500931139155742E-8,-0.003572228298296551-0.046212371509374364i,6.074298611816301E-15+5.202592040818006E-15i,-4.324493282852043E-16-3.7038966589773185E-16i,0.04635023296096349
-2.4492239999999997E-7,-2.025393466783552E-8,4.313842122008014E-8,-0.0036938713240143055-0.036107662224385585i,1.720441441565071E-15+1.4011025247409207E-15i,-2.135578258574965E-15-1.7391839196510264E-15i,0.036296114897722824
-2.4396191999999995E-7,-6.073896622901759E-9,5.500931139155741E-8,0.006764981923777241-0.04682949085349744i,-8.510775956973114E-5+3.187142168867553E-4i,0.013730691894762712+0.010323312747934042i,0.05033956521352563
-2.4396191999999995E-7,-2.0253934667835517E-8,4.3138421220080134E-8,0.005197830459813867-0.03645385699766314i,-1.1872724164330087E-4+8.578381052501139E-4i,0.015466163619988834+0.011154046106786887i,0.04147724417792624
-2.4300144000000003E-7,-1.2820039790773205E-8,1.4740750756846389E-8,0.021424102709698658-0.019726802284243714i,3.8465609784981493E-4+1.3460761227805868E-4i,0.02091038055826033+0.037547303439966935i,0.05192543360532801
-2.4300144E-7,-2.1577241557823882E-9,1.8188623521938387E-8,0.023935379344488292-0.022700743802732067i,4.731119495464007E-5+4.2660729376625566E-5i,0.019883850263941266+0.03751617919375259i,0.05377672503139958
-2.4300144E-7,-1.7240622376331254E-9,2.5554994713706746E-8,0.028769234539007236-0.02872631548096474i,1.7575177277477417E-5+5.623249187216578E-5i,0.017436965187928307+0.03703715775295702i,0.05770091062823144
-2.4300144E-7,-6.24862847577843E-9,1.512814891146722E-8,0.021785886672634848-0.02014287811561396i,1.7689200225955347E-4+7.25035719401677E-5i,0.020823526095398177+0.03760685161457697i,0.05224181116503368
-2.4300144E-7,-8.449327285944787E-9,2.1559966329764433E-8,0.02614064246424448-0.02541752215635124i,1.647251267197004E-4+1.9355042292432456E-4i,0.01877839310826866+0.037292625536076845i,0.05544020705894604
-2.449223999999999E-7,8.311895165638026E-9,5.402655367858518E-8,-0.00358383945889438-0.04540419524119737i,3.0253897545202697E-15+2.582730184804391E-15i,4.303314756201107E-15+3.6736757301926976E-15i,0.045545415255192234
-2.439619199999999E-7,8.311895165638026E-9,5.402655367858517E-8,0.0066442624867321465-0.045995604416649384i,1.0678204322001441E-4-4.044773359499326E-4i,0.013897672906664382+0.010410148559933526i,0.04961378061162241
-2.4492239999999997E-7,-1.168496047153623E-9,7.05950304950905E-8,-0.003246867766897169-0.05742590504074307i,7.312901482779292E-15+6.530210235678726E-15i,-2.5948245921022538E-15-2.3171035670368565E-15i,0.05751762095257552
-2.4396191999999995E-7,-1.1684960471536188E-9,7.05950304950905E-8,0.008416768357665068-0.058450805937421885i,-3.135822386686721E-5+7.734664693462597E-5i,0.010982597772262612+0.009061115077789053i,0.060746829109582505
-2.449223999999999E-7,2.163616887279238E-8,7.571492068476215E-8,-0.003079030293393061-0.06000794798327288i,-1.8352636179511577E-15-1.6561194449253957E-15i,-1.958856934025926E-15-1.7676485418966185E-15i,0.06008688915820835
-2.439619199999999E-7,2.163616887279238E-8,7.571492068476215E-8,0.008755335261002388-0.06117177198845494i,5.825678693576513E-4-0.0013295687775750065i,0.009897782032706174+0.008599123556003728i,0.06318837598756501
-2.4492239999999997E-7,3.213837099127486E-8,1.35459884134336E-7,-0.001076652729356413-0.0725861413717503i,0,0,0.07259412579774861
-2.4396191999999995E-7,3.213837099127486E-8,1.35459884134336E-7,0.010384491787985797-0.0749845837116125i,0.001441460957811646-0.0021627424995674673i,-0.0026854766462946844+0.003424122804526388i,0.07587028206742288
-2.4492239999999997E-7,-9.022543860170611E-9,1.306343643886982E-7,-0.0012691039450658307-0.07467063240740707i,0,0,0.07468141648995077
-2.4396191999999995E-7,-9.022543860170613E-9,1.306343643886982E-7,0.010727158429922166-0.07702290645727645i,-4.1728326912908307E-4+6.22025577536778E-4i,-0.0016979873751788589+0.003803577409308665i,0.07788185007228364
-2.4492239999999997E-7,-1.6848193818168213E-8,6.174589529130182E-8,-0.003435920781931968-0.05105203018354372i,0,0,0.05116752229179337
-2.4396191999999995E-7,-1.6848193818168213E-8,6.174589529130184E-8,0.007458330053453495-0.05183642463870258i,-3.1668494576916385E-4+9.305511117724997E-4i,0.012525535164710227+0.00976364082046655i,0.054735044924095644
-2.4492239999999997E-7,2.6242457252937056E-9,1.0153823074315537E-7,-0.0022765538304110543-0.0720465532881973i,1.753451420287042E-15+1.6460332376504145E-15i,-2.3350386010189827E-15-2.1919918077027617E-15i,0.07208251201263598
-2.4396191999999995E-7,2.624245725293707E-9,1.0153823074315536E-7,0.010471353633889844-0.07389759929289608i,9.731620847204846E-5-1.8058156256116583E-4i,0.0046125625432241425+0.006331782307020088i,0.07504676646891069
-2.4492239999999997E-7,3.410648390690075E-8,9.611572508360638E-8,-0.0023972578199862927-0.06860658570482808i,-2.827673166952758E-15-2.6367352887948264E-15i,-4.410241792738545E-15-4.112441389244107E-15i,0.0686484555334598
-2.4396191999999995E-7,3.4106483906900746E-8,9.611572508360638E-8,0.009929232830386579-0.0703292588415092i,0.0012623328100837689-0.002300365975643737i,0.0056237284054632+0.006789990338616231i,0.07162060518978153
-2.4300144E-7,-3.2811761920878546E-8,2.4012E-7,0,4.048477102447379E-5+2.8804498746221156E-5i,-0.04244815228864226-0.012694033071108009i,0.044305665894421364
-2.4300144E-7,-2.8293107817705695E-9,1.8264352047116963E-7,0.029717151062932955-0.05219287263780187i,-2.3293876377690142E-4+2.593391041781951E-4i,-0.03876511386772334-0.006323449501672012i,0.07178278028139302
-2.4300143999999987E-7,2.9182450286846563E-8,2.4012E-7,-1.5258781580838035E-20+6.265074616810947E-20i,-4.774447469317873E-5-7.848903307473475E-5i,-0.0426795724563793-0.012811277480240961i,0.04456129674036036
-2.4492239999999997E-7,-4.452130620691418E-8,1.4547168074454122E-7,-7.677437513237548E-4-0.06884273588534377i,0,0,0.06884701674471373
-2.4396191999999995E-7,-4.452130620691417E-8,1.4547168074454122E-7,0.009775677414514992-0.07130289986023833i,-0.001970028646760057+0.002797820645512379i,-0.004481855890972448+0.002828522108339291i,0.07224620372775452
-2.4492239999999997E-7,-2.9579416494312377E-8,1.086010022236129E-7,-0.0019849834818547025-0.07240190645757964i,0,0,0.07242911167559178
-2.4396191999999995E-7,-2.957941649431237E-8,1.0860100222361289E-7,0.010451992975003863-0.07441979279905594i,-0.0012139263433036023+0.002064312958967101i,0.0030105134509448694+0.005695720286207681i,0.0754644045304631
-2.4492239999999997E-7,-2.1733170517757963E-8,7.97148175685396E-8,-0.002969266600094484-0.062258974834357265i,0,0,0.062329740024867485
-2.4396191999999995E-7,-2.173317051775796E-8,7.97148175685396E-8,0.009071057982489958-0.06353887039594691i,-6.38754440215935E-4+0.0013874860140362384i,0.00910686103629704+0.00824258593634239i,0.06536660557492974
-2.449223999999999E-7,1.3022633363961065E-7,1.8143146588002374E-7,5.6432584513924713E-5-0.03531443967662334i,-2.003185281433782E-16-2.0095977211610906E-16i,-2.0777492718053174E-16-2.0844003999347995E-16i,0.0353144847663174
-2.449224E-7,1.65065453198157E-7,2.4012000000000006E-7,0,0,0,0
-2.439619199999999E-7,1.3022633363961065E-7,1.8143146588002377E-7,0.004941710746576257-0.03713825616791365i,0.00422596071397052-0.004964752002609137i,-0.007471146859793942+0.0018032487019790887i,0.03879870253786843
-2.4396192E-7,1.6506545319815696E-7,2.4012E-7,-1.4167139146639582E-18-1.074161550946423E-18i,-5.0287961968161224E-5-4.885687705245148E-5i,-0.007477921197584592+0.0010841578697228602i,0.00755746692250566
-2.4492239999999997E-7,1.9084625030070453E-7,1.914751186656154E-7,8.288131896719545E-5-0.014564560595134387i,1.9823260238652408E-16+2.00501645808185E-16i,-6.87106108324148E-16-6.949709780595306E-16i,0.014564796416097791
-2.4492239999999997E-7,2.4012E-7,2.4012E-7,0,0,0,0
-2.4396191999999995E-7,1.908462503007045E-7,1.914751186656154E-7,0.002049953426481896-0.015453918115938159i,0.004717707305178584-0.005007681292040738i,-0.004071526076356451+0.0011514225767738945i,0.017558366416712698
-2.4396192E-7,2.4012E-7,2.4012E-7,5.904740222431279E-21-2.838295588074982E-20i,-3.374996373677836E-5-5.1481332757468854E-5i,-3.418627448374174E-5-5.214687002812364E-5i,1.2391181088228492E-4
-2.449223999999999E-7,2.4012E-7,1.639262198218495E-7,0,0,0,0
-2.4396192E-7,2.4012E-7,1.639262198218495E-7,2.5866070390676775E-21-7.8621340588371645E-22i,0.006969179023014319-0.0076103095517036775i,5.441355871564982E-6-1.019372430206457E-5i,0.01031923835816103
-2.449224E-7,-2.4012000000000006E-7,1.638984488669413E-7,0,0,0,0
-2.4396191999999995E-7,-2.4012E-7,1.638984488669413E-7,2.4128112490343093E-18-1.092334794756928E-19i,-0.006954972720118518+0.0076410051503104795i,-1.4327775312644476E-5-3.7185348026060794E-5i,0.010332651935030848
-2.4492239999999997E-7,-5.904774045784486E-9,-1.4000123902414571E-8,-0.002644256169064958+0.01832760456487809i,0,0,0.01851737507786075
-2.4396191999999995E-7,-5.904774045784478E-9,-1.400012390241457E-8,-0.0036740061012174342+0.01807682003607043i,2.1827132520941967E-4-7.353847358890102E-5i,0.019525074331129422+0.012917581370655436i,0.029812613823842187
-2.4492239999999997E-7,8.564737389529392E-10,-1.473001770563555E-8,-0.002609205992256605+0.019040181071596725i,0,0,0.019218128190570952
-2.4396191999999995E-7,8.56473738952938E-10,-1.4730017705635556E-8,-0.003791950514300017+0.01877255628380558i,-3.4572791803441986E-5+1.9936539571411985E-5i,0.01952459313792+0.012909430002197766i,0.0302492982087409
-2.4300144E-7,-8.199478878634173E-9,-3.426922002806472E-9,0.007618031875634127-0.0046685246649947765i,4.487447677564607E-4-1.9109417705446795E-4i,0.025670501019799914+0.0372631983097512i,0.046135941313911064
-2.4492239999999997E-7,-1.3213447436821807E-8,-8.818531218680257E-9,-0.0028669051712744914+0.013291218953631934i,4.1044513680006584E-16+6.362071984156876E-16i,-1.3816861246241037E-15-2.1416715161742116E-15i,0.013596898415979478
-2.4396191999999995E-7,-1.3213447436821807E-8,-8.818531218680268E-9,-0.00281914694145895+0.013136850373400979i,4.4334404032941345E-4-9.66397550831037E-5i,0.01950269846438559+0.012961048332121037i,0.02700953792543733
-2.4492239999999997E-7,-9.207850600892938E-8,1.282869901605081E-7,-0.0010352036556836564-0.06199562791558658i,3.1643763041153243E-15+3.060434349477618E-15i,1.8129735613994654E-15+1.7534218527631477E-15i,0.06200427023404598
-2.4396191999999995E-7,-9.207850600892938E-8,1.2828699016050806E-7,0.008735678918117903-0.06431385438016513i,-0.004063987632238022+0.005793029021898126i,-0.0010992733568612448+0.004116848519130858i,0.06542852041854173
-2.4300144E-7,-9.588362974095572E-8,2.4012E-7,6.60803844626727E-21-9.627847239033617E-21i,1.825362409937162E-5+9.813990704635616E-5i,-0.033222543713038004-0.008451344764747458i,0.034281292658821814
-2.4300144E-7,-6.764517287815694E-8,1.8540258147412566E-7,0.024630499384141843-0.045782276656983485i,-0.005818088768576758+0.00531546064005116i,-0.034215858217675026-0.004937235681573911i,0.06295140389195403
-2.4492239999999997E-7,-3.176493064176197E-8,3.088380808035909E-8,-0.0036960542304617103-0.02484713494040924i,2.704851427457419E-15+2.00434963689879E-15i,3.8248865793644496E-16+2.8343183469173664E-16i,0.025120528092009126
-2.4396191999999995E-7,-3.176493064176197E-8,3.088380808035909E-8,0.0033803735403886343-0.024963987506457834i,9.577852875917992E-5+0.0010212102168089896i,0.016809993264418722+0.011796142657466724i,0.03251989547611382
-2.4492239999999997E-7,-5.743240359524678E-8,1.0899194103824568E-7,-0.0018542179749474752-0.06878356309060352i,-9.426143891021804E-16-8.931277682782491E-16i,-2.501332997245969E-15-2.3700146988832652E-15i,0.0688085508911331
-2.4396191999999995E-7,-5.7432403595246786E-8,1.0899194103824568E-7,0.009827733980559474-0.07082678778510625i,-0.0023932190841727432+0.0038866130213546773i,0.0027756718922529733+0.005660342871518648i,0.0719282657378723
-2.4492239999999997E-7,-8.297154150422685E-8,1.004527010476518E-7,-0.001966888619052435-0.0616179483495564i,6.534101889085859E-15+6.129859266030403E-15i,-3.078883690373746E-15-2.888403645800478E-15i,0.06164933259694186
-2.4396191999999995E-7,-8.297154150422685E-8,1.004527010476518E-7,0.008678916787719983-0.06345403822685736i,-0.003279383147877767+0.005313670483256516i,0.004131419506410142+0.006158853622341209i,0.06477497349981338
-2.449224E-7,-1.3208409577330205E-7,1.2155024133375737E-7,-9.222617907868895E-4-0.049049257057042564i,-2.737019722511639E-15-2.6359922264937847E-15i,6.782892831437607E-16+6.532526101201268E-16i,0.04905792682797129
-2.4396192E-7,-1.3208409577330205E-7,1.215502413337574E-7,0.006791392525665926-0.05104268064861091i,-0.005636969640020169+0.007639344828444442i,3.869491208719485E-5+0.004139007449709825i,0.05252411262939549
-2.4492239999999997E-7,-2.3793177128329475E-8,-4.834347594809475E-9,-0.0030206517872430265+0.009313206694339486i,-5.428198612257511E-16-1.0639658212279213E-15i,4.096658767859055E-16+8.029744711980984E-16i,0.009790819993813813
-2.4396191999999995E-7,-2.3793177128329472E-8,-4.83434759480948E-9,-0.002193126737571906+0.009246294485044876i,7.253051220500942E-4-7.316750283477176E-5i,0.0193247309225891+0.012903833260928163i,0.025125002493376177
-2.4300144E-7,-1.4161725752603884E-8,4.0476994068678333E-10,0.010651022799163232-0.007775567150029997i,7.153413228817605E-4-2.2400080402424654E-4i,0.02477226733103685+0.037404422844429915i,0.046777943588081496
-2.4300144E-7,-2.0411508180299893E-8,1.2698830417008521E-8,0.01980591331188579-0.017848805418823877i,6.795603061498866E-4+1.4713429823831525E-4i,0.021453324915775777+0.03742294028026712i,0.050724280551263747
-2.4300144000000003E-7,-2.4100127001157856E-8,4.983174085474727E-9,0.01403245995827665-0.011343438720326773i,0.0010685124497014197-1.638274624292405E-4i,0.023520680163625265+0.03730139192531331i,0.047668583249146634
-2.4492239999999997E-7,-3.271777539771919E-8,1.4611291805287293E-8,-0.00353265717591883-0.009537561969664212i,-1.9758222749778546E-16-9.077601927288991E-17i,5.925372902383913E-16+2.7223185586967394E-16i,0.010170779471002008
-2.4396191999999995E-7,-3.27177753977192E-8,1.4611291805287282E-8,9.058083442785562E-4-0.00950350944048847i,5.052271616282336E-4+5.517595251638378E-4i,0.018294935970473814+0.012503047187269441i,0.02414692629287397
-2.4492239999999997E-7,-3.199024328511054E-8,1.5768496456604425E-9,-0.003228014158627856+0.0030235440976230043i,-3.7041634151787673E-17+1.1325273375897187E-15i,-2.0073066431873975E-17+6.137228284852723E-16i,0.0044228830324317655
-2.4396191999999995E-7,-3.199024328511055E-8,1.5768496456604321E-9,-0.001184050747865356+0.003047007036580611i,8.110832466700572E-4+1.1432204580003008E-4i,0.018992353659113566+0.012778851399461933i,0.023148663759419624
-2.449224E-7,-1.0842793212541863E-7,9.20214691918737E-8,-0.001980365193194909-0.0524834370627245i,4.20243200057313E-15+3.896821679002203E-15i,9.727651713430173E-16+9.020234968110808E-16i,0.05252078647750223
-2.4396192E-7,-1.0842793212541863E-7,9.202146919187368E-8,0.007217985397896393-0.054038863722109774i,-0.003931465087204091+0.006547131016810161i,0.005084268464190129+0.006386762359566279i,0.05565365381554051
-2.449223999999999E-7,-7.402753821411255E-8,7.373826154880338E-8,-0.002849541887807508-0.05278155840654803i,3.3628093640766135E-15+3.0183090362763416E-15i,1.7106618646885356E-15+1.5354144720066592E-15i,0.0528584221935749
-2.439619199999999E-7,-7.402753821411255E-8,7.373826154880338E-8,0.007377910629052355-0.05387222960233291i,-0.0020300189143200634+0.004333641665040644i,0.009251603017203028+0.008310821924251772i,0.05598493010615629
-2.430014399999999E-7,-1.65628809131487E-7,2.4012E-7,5.75101827147912E-20-4.827456675531507E-20i,-1.8608624322430378E-5+2.131431915931431E-4i,-0.01743665589082019-0.0032276034333565584i,0.01773887412032737
-2.4300144E-7,-1.301498857545162E-7,1.7982955598223634E-7,0.01756790348827279-0.03661560211362319i,-0.012715062320663406+0.010476383041044146i,-0.022505306223572365-7.96291040638817E-4i,0.049310371320740065
-2.4300144E-7,-1.8920932047502498E-7,1.8948518846452936E-7,0.006909963996722798-0.0159815625793064i,-0.015406202781916355+0.011102944599157494i,-0.01083918437458618-2.422434052381332E-4i,0.027969741668634585
-2.4300144E-7,-2.4012E-7,2.4012E-7,2.793715921799499E-19-3.064681862813633E-20i,-1.8742057416001965E-4+2.3360692111244145E-4i,1.8844167674571927E-4-2.3487965561479977E-4i,6.006264265161314E-4
-2.449223999999999E-7,-1.8244512232513996E-7,1.2921377150677203E-7,-3.88039998151376E-4-0.027807492969138623i,-5.91797668044635E-16-5.7550848023035E-16i,-1.885368393758093E-16-1.8334737657063887E-16i,0.027810200291778907
